id,3PM,OREB
2701,0.990866, 0.996732
2702,0.998821, 0.997623
2703,0.987036, 0.988560
2705,0.994991, 0.981875
2707,0.993813, 0.994652
2710,0.999411, 0.993760
2712,0.994697, 0.987966
2713,0.997643, 0.984846
2714,0.989688, 0.993909
2716,0.985268, 0.990937
2717,0.979670, 0.993017
2718,1.000000, 0.985589
2720,1.000000, 0.992126
2722,0.999705, 0.993612
2724,0.999411, 0.981578
2726,0.996759, 0.991977
2728,0.999411, 0.995246
2729,1.000000, 0.987075
2732,0.999705, 0.981578
2733,0.999705, 0.985886
2734,0.994107, 0.987966
2735,0.998527, 0.995394
2737,1.000000, 0.981281
2740,0.980849, 0.990046
2742,1.000000, 0.994800
2743,0.999705, 0.992126
2745,0.999116, 0.985440
2746,0.999116, 0.994354
2747,0.999705, 0.980241
2748,0.988214, 0.997474
2749,0.985857, 0.990195
2751,0.991750, 0.994206
2753,0.989098, 0.991680
2754,0.991161, 0.997623
2756,0.980259, 0.995840
2757,1.000000, 0.985440
2759,1.000000, 0.986926
2763,0.991161, 0.986480
2765,0.989982, 0.992720
2769,0.987625, 0.994949
2775,0.977608, 0.989303
2777,0.994991, 0.990640
2778,0.999116, 0.992720
2779,0.983206, 0.995246
2780,0.995580, 0.994652
2781,1.000000, 0.993909
2782,0.998527, 0.994206
2784,0.994402, 0.993017
2788,0.982911, 0.995246
2791,0.991750, 0.992720
2792,1.000000, 0.993760
2794,0.998232, 0.996286
2795,0.987331, 0.993017
2796,0.982616, 0.996137
2798,1.000000, 0.989897
2799,0.985268, 0.997623
2800,0.999411, 0.980686
2801,1.000000, 0.970584
2803,1.000000, 0.979646
2807,0.985563, 0.995840
2809,0.995875, 0.995989
2810,1.000000, 0.980092
2811,0.997643, 0.997474
2812,0.999705, 0.977566
2813,0.986741, 0.996434
2815,0.998821, 0.986183
2818,0.988214, 0.995543
2819,1.000000, 0.993017
2820,1.000000, 0.989452
2823,0.990277, 0.996434
2824,0.997054, 0.994206
2825,0.998232, 0.992572
2826,0.998527, 0.988263
2827,0.999705, 0.989897
2829,0.986152, 0.992869
2830,0.985268, 0.995543
2832,0.998232, 0.988263
2833,0.994991, 0.997326
2834,0.999705, 0.987966
2835,0.981438, 0.995246
2836,1.000000, 0.984846
2837,0.986152, 0.995097
2838,1.000000, 0.988115
2839,0.999705, 0.992720
2842,0.996759, 0.992720
2845,0.998527, 0.993760
2846,0.996464, 0.994206
2850,0.992339, 0.995394
2853,0.988509, 0.994652
2855,1.000000, 0.992423
2857,0.999705, 0.993760
2858,0.998821, 0.997772
2859,0.986741, 0.994949
2860,0.997643, 0.996732
2861,0.991750, 0.996880
2865,0.997938, 0.992423
2866,0.983206, 0.997474
2867,0.992045, 0.997326
2868,0.999116, 0.993760
2870,0.990866, 0.997177
2871,0.998821, 0.986629
2872,0.996170, 0.995394
2874,0.990277, 0.997029
2876,0.982616, 0.996732
2877,0.986152, 0.996286
2881,0.997054, 0.995246
2883,0.998821, 0.986035
2885,0.989688, 0.997326
2886,0.994107, 0.997029
2888,0.993518, 0.994354
2891,0.991750, 0.996434
2893,0.982911, 0.996137
2894,0.989982, 0.997474
2896,0.990866, 0.998960
2898,0.990277, 0.993909
2899,0.994697, 0.995840
2900,0.998821, 0.997177
2901,0.987625, 0.994206
2903,0.985857, 0.997326
2904,0.994402, 0.995394
2907,0.992339, 0.993166
2908,0.996170, 0.996732
2909,0.988509, 0.997623
2910,0.986152, 0.990046
2911,0.994402, 0.992423
2912,0.986447, 0.993463
2916,0.990866, 0.995543
2917,0.991456, 0.994503
2918,1.000000, 0.990789
2920,0.999116, 0.991680
2921,0.997054, 0.988709
2923,0.998527, 0.993315
2924,0.997054, 0.986332
2928,0.997348, 0.995840
2931,0.995286, 0.993166
2936,0.989688, 0.996880
2938,0.991456, 0.996434
2941,0.994402, 0.996434
2945,0.985857, 0.993909
2946,0.989982, 0.995543
2949,0.991750, 0.995394
2950,0.991456, 0.979052
2954,0.999116, 0.996434
2957,0.983795, 0.998514
2962,0.986152, 0.994206
2963,1.000000, 0.991680
2964,0.999705, 0.987520
2966,0.999116, 0.984549
2967,0.991750, 0.997623
2969,0.986447, 0.998366
2971,0.997938, 0.995543
2972,1.000000, 0.995097
2973,0.990277, 0.988115
2974,0.984679, 0.998811
2976,0.991161, 0.997920
2978,0.999411, 0.990343
2979,1.000000, 0.986629
2980,1.000000, 0.991532
2981,0.999116, 0.994949
2983,0.999411, 0.994057
2989,1.000000, 0.998217
2990,0.993518, 0.997920
2991,1.000000, 0.985292
2992,0.989982, 0.993612
2994,0.997348, 0.990343
2996,0.997348, 0.995394
2998,0.991750, 0.994652
2999,0.998232, 0.998663
3000,1.000000, 0.993612
3003,0.998821, 0.989155
3004,1.000000, 0.994652
3005,0.994107, 0.994057
3006,0.997643, 0.993315
3008,0.993813, 0.991086
3012,0.992929, 0.998069
3013,1.000000, 0.992275
3014,0.990572, 0.995989
3015,1.000000, 0.987520
3017,1.000000, 0.994354
3020,0.987920, 0.993017
3022,0.996759, 0.998217
3023,0.992045, 0.998069
3027,0.999705, 0.992572
3028,0.999411, 0.995097
3029,0.992339, 0.997029
3032,0.997054, 0.997623
3033,1.000000, 0.995246
3036,1.000000, 0.993463
3037,0.999705, 0.994503
3039,0.999116, 0.992572
3040,0.999116, 0.994652
3041,0.992339, 0.996137
3044,1.000000, 0.991086
3045,0.992634, 0.996732
3048,0.999705, 0.995394
3051,1.000000, 0.996583
3052,0.982911, 0.998069
3055,0.995580, 0.998514
3061,0.992045, 0.994354
3062,1.000000, 0.984995
3063,0.997348, 0.997474
3067,0.986447, 0.999554
3068,0.999705, 0.991680
3069,0.993223, 0.997772
3070,0.993223, 0.999554
3073,0.998821, 0.997920
3075,0.999411, 0.994800
3079,0.997348, 0.994949
3080,0.997643, 0.992423
3081,0.988214, 0.997623
3083,0.999705, 0.991977
3084,1.000000, 0.989600
3088,0.999411, 0.994206
3090,0.996759, 0.999109
3091,0.989098, 0.996434
3092,0.997643, 0.994503
3093,0.991750, 0.994057
3095,0.995286, 0.992720
3096,1.000000, 0.990492
3099,0.994991, 0.996880
3100,1.000000, 0.989303
3101,1.000000, 0.988412
3102,0.988804, 0.997177
3103,1.000000, 0.997177
3104,0.989982, 0.992572
3105,1.000000, 0.989006
3107,0.997054, 0.999257
3108,0.999411, 0.994503
3109,0.997643, 0.999406
3113,0.999116, 0.998663
3116,0.994107, 0.996732
3117,0.997054, 0.995692
3121,0.993223, 0.997474
3123,0.993813, 0.996286
3124,1.000000, 0.996286
3125,0.999411, 0.992126
3128,0.999705, 0.993463
3129,0.997643, 0.997772
3130,0.999116, 0.995989
3131,0.998821, 0.996286
3133,0.996170, 0.990046
3134,1.000000, 0.990937
3135,1.000000, 0.987372
3136,1.000000, 0.995840
3138,0.991456, 0.997029
3139,1.000000, 0.991235
3142,0.989393, 0.999109
3143,0.996464, 0.997772
3147,1.000000, 0.991977
3148,0.999705, 0.979201
3149,0.991750, 0.998514
3152,0.994402, 0.999109
3153,0.991456, 0.998960
3155,1.000000, 0.987223
3160,0.986152, 0.994949
3162,0.992634, 0.998811
3163,0.996759, 0.998366
3164,0.995286, 0.998069
3166,0.995580, 0.993909
3168,1.000000, 0.996732
3171,0.995875, 0.993017
3172,0.999705, 0.988115
3173,0.990277, 0.992869
3174,0.993813, 0.996434
3179,0.991456, 0.998366
3180,1.000000, 0.993315
3181,0.997054, 0.993909
3182,0.998527, 0.988560
3184,1.000000, 0.984549
3185,1.000000, 0.993166
3186,0.992634, 0.997474
3187,0.997348, 0.997029
3189,0.988509, 0.992869
3191,0.998821, 0.999257
3192,0.994697, 0.998366
3196,1.000000, 0.997920
3198,0.994991, 0.993760
3200,0.994107, 0.998217
3202,0.996464, 0.997177
3204,0.999705, 0.994354
3208,0.994991, 0.998811
3210,1.000000, 0.987669
3214,0.993223, 0.998069
3217,0.992045, 0.998811
3223,1.000000, 0.996137
3233,1.000000, 0.995692
3235,1.000000, 0.992869
3237,0.989098, 0.995989
3238,0.997348, 0.997920
3240,0.997348, 0.999257
3241,0.992634, 0.997920
3242,0.996170, 0.996434
3243,0.998527, 0.995246
3244,0.988214, 0.998663
3246,0.993813, 0.994057
3248,0.998527, 0.998811
3249,0.997054, 0.994800
3254,0.998527, 0.997623
3255,0.997938, 0.993760
3256,0.996759, 0.998811
3257,0.999116, 0.998960
3259,0.999411, 0.991235
3260,0.994991, 0.997772
3261,0.994697, 0.997474
3264,0.994697, 0.999703
3265,0.997348, 0.996880
3267,0.995580, 0.998811
3269,0.990277, 0.998514
3270,0.992045, 0.998663
3275,0.996464, 0.993760
3278,0.994991, 0.998514
3280,1.000000, 0.991829
3282,1.000000, 0.995394
3283,0.999116, 0.997623
3284,0.991750, 0.997474
3285,0.989098, 0.999406
3288,0.999705, 0.986926
3289,1.000000, 0.994949
3290,1.000000, 0.994503
3291,0.992929, 0.998217
3294,0.995580, 0.995246
3296,0.996170, 0.998663
3297,0.997643, 0.995097
3298,0.997938, 0.996137
3299,0.994991, 0.995989
3300,0.990277, 0.998960
3301,0.998232, 0.998217
3302,0.995580, 0.995097
3303,0.999705, 0.997920
3305,0.993223, 0.992720
3308,0.994107, 0.996434
3309,0.987036, 0.999109
3310,0.999411, 0.991086
3312,0.999705, 0.994652
3320,0.999705, 0.998069
3323,0.991456, 0.996137
3325,0.999411, 0.997474
3329,0.997348, 0.992275
3330,0.993813, 0.999257
3332,0.997938, 0.993909
3335,0.995580, 0.999109
3337,1.000000, 0.997772
3338,0.998527, 0.997920
3339,0.994697, 0.998514
3341,0.988804, 0.995692
3342,0.994402, 0.999703
3345,1.000000, 0.998366
3346,0.990866, 0.998217
3349,0.993518, 0.997326
3351,0.998821, 0.993612
3354,0.998527, 0.996434
3358,0.995286, 0.995840
3360,0.996170, 0.997772
3362,0.993813, 0.999851
3363,0.997054, 0.996434
3365,0.999705, 0.994949
3368,0.999116, 0.998069
3371,0.999116, 0.998811
3373,0.996759, 0.999257
3374,1.000000, 0.994206
3377,1.000000, 0.995543
3381,0.992929, 0.998811
3384,0.989393, 0.999406
3387,0.994991, 0.996434
3388,0.992339, 0.999554
3391,0.994697, 0.996880
3394,0.999705, 0.995692
3396,0.999705, 0.996880
3400,0.999705, 0.995989
3401,0.998527, 0.994503
3404,0.995580, 0.999554
3406,1.000000, 0.997029
3407,0.994107, 0.998811
3408,0.996464, 0.998514
3409,0.992339, 0.998960
3411,0.999705, 0.996732
3414,0.999705, 0.997623
3419,1.000000, 0.992572
3423,0.997054, 0.999703
3428,0.997938, 0.998663
3429,0.997348, 0.995543
3430,0.993518, 0.999109
3431,1.000000, 0.997326
3432,0.990572, 0.999851
3433,1.000000, 0.998069
3439,0.999116, 0.999257
3441,0.996170, 0.997474
3442,0.998232, 0.997177
3446,0.997938, 0.998514
3448,0.995875, 0.998811
3451,0.999705, 0.997177
3454,0.997054, 0.998663
3457,1.000000, 0.998960
3458,0.995286, 0.995692
3464,0.997348, 0.998960
3466,0.996170, 0.999406
3470,0.999411, 0.996137
3473,0.997054, 0.996137
3474,0.999705, 0.995543
3480,0.992634, 0.999109
3482,0.996464, 0.999406
3484,0.992634, 0.998366
3486,0.994402, 0.998217
3489,0.992929, 0.999109
3492,0.996170, 0.997623
3495,0.998821, 0.997326
3496,0.997938, 0.996286
3499,1.000000, 0.997623
3500,0.993223, 0.997177
3503,0.994402, 0.998514
3505,0.992929, 0.997177
3510,0.997348, 0.998663
3511,1.000000, 0.999257
3513,0.992045, 0.999554
3516,0.999116, 0.999406
3521,0.998821, 0.997474
3525,0.998821, 0.995246
3529,0.999705, 0.999109
3531,0.994107, 0.999109
3534,0.997054, 0.999109
3543,0.997938, 0.997772
3549,0.992929, 0.999554
3550,0.999411, 0.997029
3552,0.996464, 0.998366
3553,0.997054, 0.999406
3555,0.994991, 0.999554
3557,0.996170, 0.999851
3561,0.994107, 0.999554
3568,0.996170, 0.999257
3570,0.996170, 0.998960
3572,0.996759, 0.994057
3573,0.999411, 0.998217
3575,0.999705, 0.997029
3579,1.000000, 0.996434
3581,0.997348, 0.997177
3582,0.999705, 0.999257
3583,0.998821, 0.998217
3584,0.997938, 0.999406
3586,0.997054, 0.998514
3591,0.999116, 0.997177
3593,0.995875, 0.999851
3594,0.997938, 0.999554
3596,0.997938, 0.998069
3597,0.998232, 0.997474
3598,0.999116, 0.999109
3601,0.994402, 0.999554
3602,0.997348, 0.998514
3605,0.997938, 0.997623
3606,0.998821, 0.999109
3608,0.997643, 0.999554
3610,0.997054, 0.997474
3617,0.998527, 0.999257
3618,0.997938, 0.998217
3623,0.997938, 0.998960
3624,0.997643, 0.998811
3625,0.998821, 0.998960
3627,0.999705, 0.998514
3629,0.998232, 0.998069
3631,0.997348, 0.999406
3634,0.998821, 0.998663
3635,0.999116, 0.999703
3641,0.997643, 0.998663
3643,0.994697, 0.998811
3650,0.998232, 0.997920
3652,0.996464, 0.999554
3658,0.995580, 0.999703
3659,0.996464, 0.998811
3662,0.997054, 0.998366
3664,0.999411, 0.998663
3665,0.998821, 0.998811
3666,0.998527, 0.999406
3668,0.997938, 0.998811
3669,0.997938, 0.999851
3673,0.995875, 0.998366
3675,0.997348, 0.998366
3680,1.000000, 0.997474
3684,0.997643, 0.996880
3690,0.998527, 0.998069
3696,1.000000, 0.999109
3703,0.999705, 0.997474
3706,0.998527, 0.999554
3709,0.999411, 0.998960
3712,0.997348, 0.998069
3714,0.996759, 0.999554
3715,0.999411, 0.998366
3721,0.994991, 0.999406
3728,0.994697, 0.999406
3732,0.999411, 0.999703
3733,0.999116, 0.999554
3734,0.999705, 0.996583
3739,0.999705, 0.997772
3743,0.999705, 0.999703
3748,0.998527, 0.998960
3752,1.000000, 0.998514
3755,0.998232, 0.999703
3761,0.996759, 0.997772
3772,0.999705, 0.995246
3774,1.000000, 0.999703
3775,0.996464, 0.999703
3786,0.997054, 0.999851
3788,0.998232, 0.998514
3791,0.998232, 0.998960
3792,0.999705, 0.998811
3793,0.997348, 0.999554
3799,0.998527, 0.999851
3804,0.998821, 0.999406
3805,0.999116, 0.998514
3807,0.998527, 0.997029
3825,0.999705, 0.998217
3826,0.997054, 1.000000
3836,0.997938, 0.999703
3838,0.999411, 0.999257
3851,0.998821, 0.998514
3853,0.999705, 0.998960
3855,0.998232, 0.999554
3859,0.998232, 0.998366
3860,0.997643, 0.999257
3865,0.996759, 0.999851
3869,0.996170, 0.999109
3871,1.000000, 0.999406
3873,1.000000, 0.998811
3876,0.999116, 0.999851
3885,0.999411, 0.999109
3886,0.997938, 1.000000
3892,0.997054, 0.998811
3893,0.999705, 0.998663
3898,0.998527, 0.999703
3908,0.998527, 0.998366
3917,1.000000, 0.999554
3924,0.996759, 1.000000
3931,0.999411, 0.999554
3933,0.998527, 0.999109
3936,0.998232, 0.999109
3939,0.998821, 0.999703
3940,0.998232, 0.999257
3945,0.999411, 0.999406
3950,1.000000, 0.998663
3952,0.998821, 0.999851
3982,1.000000, 0.999851
3984,0.999116, 0.998366
3989,0.999411, 0.999851
4022,0.998821, 0.999554
4051,0.998232, 0.999851
4057,0.999411, 0.997326
4064,0.999705, 0.999851
4077,0.999705, 0.999554
4089,0.999705, 1.000000
4105,0.999411, 1.000000
4119,0.998527, 1.000000
4120,1.000000, 1.000000
4134,0.998232, 0.999406
4171,0.999116, 1.000000
4184,0.999705, 0.999406
4236,0.998821, 1.000000
